293660|10859
293660|54882
293660|51990
293660|1047649
293660|80507
293660|1492326
293660|122750
293660|78452
293660|1493223
293660|1368836
246655|5530
246655|72129
246655|17288
246655|25072
246655|3292
246655|1034681
246655|9827
246655|1001657
246655|55089
246655|81364
269149|417
269149|23532
269149|446511
269149|17605
269149|6944
269149|18999
269149|21088
269149|213001
269149|5149
269149|27530
271110|16828
271110|3223
271110|1245
271110|60898
271110|53650
271110|17604
271110|550843
271110|6162
271110|1896
271110|22226
205584|17276
205584|12795
205584|1017347
205584|118
205584|78147
205584|1278500
205584|172069
205584|17328
205584|1036288
205584|29092
140607|1315036
140607|236695
140607|1023139
140607|3
140607|4
140607|25072
140607|2
140607|24343
140607|93210
140607|1267329
299687|56734
299687|1108907
299687|17402
299687|74537
299687|1167375
299687|49
299687|1094091
299687|23626
299687|1379122
299687|1379123
273248|2231
273248|6856
273248|10431
273248|27740
273248|76961
273248|3129
273248|147
273248|6905
273248|87312
273248|1133063
321741|2888
321741|74577
321741|1216606
321741|7447
321741|92617
321741|36422
321741|32203
321741|31164
321741|781
321741|52
100402|16828
100402|1245
100402|60898
100402|2231
100402|4135
100402|53650
100402|71189
100402|81685
100402|84247
100402|13014
267860|17276
267860|6383
267860|192
267860|9780
267860|6832
267860|5694
267860|17183
267860|115679
267860|8329
267860|33836
1771|16828
1771|1331
1771|2176
1771|39459
1771|60898
1771|55470
1771|2231
1771|2283
1771|13014
1771|58502
321258|62220
321258|17283
321258|1029403
321258|14950
321258|346352
321258|1383389
321258|1538879
321258|1626008
321258|27122
321258|222139
329833|7399
329833|887
329833|23659
329833|955
329833|41091
329833|71580
329833|81364
329833|15286
329833|1954
329833|4720
153518|22970
153518|58224
153518|52792
153518|54415
153518|62862
153518|1240487
153518|19278
153518|1226302
153518|198150
153518|298410
127585|6968
127585|5530
127585|2387
127585|17288
127585|1327
127585|72129
127585|3292
127585|27578
127585|11023
127585|22970
259694|118545
259694|221581
259694|88029
259694|85139
259694|87822
259694|521563
259694|496470
259694|111683
259694|41087
259694|1530879
281957|6193
281957|2524
281957|93491
281957|93210
281957|220448
281957|1126405
281957|7742
281957|526
281957|32205
281957|1099848
135397|73457
135397|18997
135397|76793
135397|7132
135397|78423
135397|1108907
135397|17181
135397|14592
135397|543505
135397|20750
209112|880
209112|73968
209112|9273
209112|44735
209112|2882
209112|2975
209112|16940
209112|18686
209112|90633
209112|59233
392536|26457
392536|15761
392536|15831
392536|132354
76341|2524
76341|6885
76341|26060
76341|3292
76341|1056053
76341|236048
76341|37153
76341|98522
76341|24898
76341|66055
102899|22226
102899|3392
102899|19034
102899|74541
102899|21127
102899|53650
102899|20750
102899|1360010
102899|454
102899|83854
310131|1397778
310131|202032
310131|71083
310131|1397779
310131|1397780
310131|1397781
87101|1100
87101|76512
87101|1223786
87101|224181
87101|18999
87101|1030512
87101|136532
87101|24047
87101|25002
87101|55596
270487|16851
270487|1461
270487|71375
270487|5469
270487|21007
270487|1245
270487|3910
270487|3063
270487|38673
270487|38559
368596|7447
368596|147
368596|19144
368596|2047
368596|18750
368596|17928
368596|3218
368596|72983
368596|7466
368596|1536181
333371|17628
333371|1230
333371|17487
333371|60881
333371|1354257
333371|51329
333371|8269
333371|1413361
167073|36592
167073|93210
167073|1041440
167073|1224027
167073|1504465
167073|477
167073|1228351
167073|388
167073|53998
167073|80661
241259|85
241259|76070
241259|1813
241259|1283
241259|4566
241259|3968
241259|6730
241259|125660
241259|13014
241259|7026
68735|52851
68735|77700
68735|11107
68735|1038379
68735|55470
68735|20286
68735|224167
68735|64436
68735|6574
68735|17018
157336|10297
157336|1813
157336|83002
157336|3895
157336|1893
157336|851784
157336|1190668
157336|58549
157336|1892
157336|9560
334074|517
334074|63
334074|32597
334074|9780
334074|5694
334074|19655
334074|16407
334074|139654
334074|47468
334074|1446006
329440|58502
329440|210271
329440|584143
329440|111801
329440|1522254
329440|1522255
329440|1522256
329440|1142145
329440|183048
329440|1522257
131631|72129
131631|27972
131631|96066
131631|57755
131631|55636
131631|1233
131631|1231
131631|530025
131631|237455
131631|9281
339547|1465525
339547|572195
339547|1465526
339547|1259874
335778|10993
335778|7248
335778|12763
335778|22109
335778|142290
335778|1322236
335778|24607
335778|25095
335778|46856
335778|5310
99861|3223
99861|74568
99861|103
99861|16828
99861|1245
99861|17604
99861|13548
99861|2231
99861|1896
99861|27428
118340|73457
118340|8691
118340|543530
118340|12835
118340|51329
118340|72095
118340|543261
118340|12132
118340|1121
118340|938
384798|556356
384798|20258
384798|971049
384798|147894
384798|1106755
384798|1504934
384798|1218392
384798|1324655
384798|1476720
384798|1509112
146198|1893
146198|5294
146198|204
146198|84497
146198|4886
146198|90633
146198|57755
146198|53650
146198|20374
146198|5365
262500|94185
262500|587020
262500|204
262500|1159982
262500|996701
262500|3489
262500|21045
262500|224181
262500|37153
262500|56614
72784|1372
72784|11006
72784|3972
72784|73381
72784|156962
72784|25702
72784|19538
72784|20054
72784|224136
72784|148112
346651|50347
346651|71586
346651|1294
346651|327
346651|1457461
346651|925
346651|1482685
346651|1482686
346651|1122102
346651|168707
131634|72129
131634|27972
131634|96066
131634|57755
131634|9281
131634|1231
131634|1233
131634|2954
131634|2283
131634|55636
206647|8784
206647|27319
206647|121529
206647|5469
206647|28782
206647|17064
206647|2038
206647|543530
206647|125660
206647|139549
76338|74568
76338|524
76338|91606
76338|4173
76338|2040
76338|59817
76338|69899
76338|56614
76338|13275
76338|17605
300673|62064
300673|11107
300673|1893
300673|8783
300673|302165
300673|993774
300673|59219
300673|95047
300673|53259
300673|40039
241251|16866
241251|932091
241251|1348957
241251|38405
241251|52775
241251|57686
241251|1384708
241251|60851
241251|104195
241251|214142
318917|213581
318917|5649
318917|17543
318917|1874
318917|1087
318917|19927
318917|22885
318917|139525
318917|5860
318917|1341436
362703|928572
362703|27740
362703|38670
362703|2047
362703|33527
362703|21629
362703|22462
362703|10963
362703|1558069
362703|1498026
274504|55085
274504|17051
274504|2224
274504|228
274504|18975
274504|83968
274504|38024
286217|1892
286217|83002
286217|41091
286217|8447
286217|454
286217|48
286217|51072
286217|60898
286217|76547
286217|5294
122917|7060
122917|1327
122917|30315
122917|25136
122917|95047
122917|67123
122917|34715
122917|1193834
122917|152566
122917|207558
276905|60949
276905|83586
276905|18284
276905|69122
276905|2440
276905|89819
276905|17782
276905|86498
276905|204462
276905|84495
245891|6384
245891|6283
245891|71586
245891|5293
245891|68763
245891|88995
245891|968977
245891|187857
245891|9452
245891|18354
347969|19292
347969|84214
347969|884
347969|53256
347969|11160
347969|60950
347969|1037
347969|1733
347969|60949
347969|36422
294963|6856
294963|28633
294963|28657
294963|1039525
294963|586
294963|17178
294963|1234728
294963|15234
294963|2208
294963|5695
301608|2963
301608|109
301608|3663
301608|149670
301608|51579
301608|223331
211672|18277
211672|65717
211672|2232
211672|19
211672|4581
211672|12094
211672|118
211672|4495
211672|124747
211672|59450
376570|932076
376570|17487
376570|1331981
376570|83456
376570|1044197
291870|29222
291870|380
291870|143240
291870|119592
291870|20212
291870|1059597
291870|115974
291870|168380
291870|1332747
291870|2047
278927|1414734
278927|17605
278927|2282
278927|1532
278927|1245
278927|4690
278927|1267329
278927|4808
278927|52865
278927|15277
105864|963134
105864|1476748
105864|2954
105864|3910
105864|1540680
105864|1540681
105864|1540682
105864|1348591
105864|21198
105864|18324
348811|10843
348811|16644
348811|78892
348811|48312
348811|1046436
348811|2295
348811|23891
348811|1510880
348811|1418422
348811|33294
155|3894
155|1810
155|6383
155|3895
155|1579
155|64
155|192
155|57597
155|2037
155|101015
312221|135651
312221|16483
312221|95047
312221|62561
312221|119598
312221|131423
312221|99166
312221|1537624
312221|13939
312221|1277581
150540|56322
150540|169200
150540|21125
150540|19278
150540|59258
150540|125167
150540|1371894
150540|2882
150540|6677
150540|196502
300671|59254
300671|17697
300671|62562
300671|10881
300671|94864
300671|18473
300671|82167
300671|1493722
300671|37645
300671|1493723
11|2
11|3
11|4
11|5
11|12248
11|6
11|130
11|24343
11|24342
11|15152
24428|3223
24428|16828
24428|103
24428|74568
24428|1245
24428|17604
24428|91606
24428|9048
24428|71189
24428|1640
362434|47368
362434|1014921
362434|1518187
362434|41266
362434|1015836
362434|113387
362434|25909
362434|36071
362434|1518190
362434|1518191
19995|65731
19995|8691
19995|10205
19995|32747
19995|17647
19995|1771
19995|59231
19995|30485
19995|15853
19995|10964
174751|524
174751|33192
174751|17289
174751|3061
174751|11315
174751|172150
174751|467645
174751|19277
174751|1505457
174751|1194214
240832|1245
240832|192
240832|64880
240832|2960
240832|7031
240832|90060
240832|124644
240832|1587629
240832|1587631
240832|1367830
290250|934
290250|30614
290250|1265629
290250|66743
290250|1392137
290250|1210306
290250|65827
290250|326
290250|1078613
290250|60033
291270|10431
291270|11207
291270|119232
205596|71580
205596|116
205596|1247
205596|139549
205596|85718
205596|213394
205596|4391
205596|2983
205596|1362119
205596|43034
290595|74568
290595|6885
290595|5081
290595|83002
290595|11109
290595|110080
290595|47632
290595|237020
290595|237455
290595|228866
337339|18918
337339|976
337339|12835
337339|1480862
337339|6885
210577|880
210577|10882
210577|80602
210577|41686
210577|1294
210577|11663
210577|21165
210577|83872
210577|149334
210577|1186505
296100|24045
296100|19274
296100|53650
296100|51988
296100|1226302
296100|125167
296100|81726
296100|1216132
296100|212044
296100|1465303
323675|55638
323675|9778
323675|81364
323675|110742
323675|83586
323675|8169
323675|65196
323675|4589
323675|83271
323675|76126
336808|1088611
336808|1106964
336808|937729
336808|1457444
336808|1457445
336808|1457446
336808|1457447
140300|70851
140300|17419
140300|4483
140300|11701
140300|18999
140300|18897
140300|19274
140300|140
140300|212
140300|11661
198184|82191
198184|76788
198184|985041
198184|985040
198184|20191
198184|6968
198184|10205
198184|1029029
198184|1467496
198184|1217309
318846|3894
318846|4495
318846|30614
318846|287
318846|168877
318846|37154
318846|6832
318846|28847
318846|3141
318846|72638
254128|109513
254128|18918
254128|17832
254128|128645
254128|1190654
254128|1050248
254128|65524
254128|1338429
254128|211800
254128|12207
244786|996701
244786|18999
244786|129104
244786|970216
244786|223012
244786|159366
244786|781
244786|1451540
244786|15824
244786|53454
168259|12835
168259|8167
168259|976
168259|17647
168259|18918
168259|22123
168259|8169
168259|8171
168259|6856
168259|1251069
91314|13240
91314|2283
91314|61186
91314|1007683
91314|109432
91314|15831
91314|15860
91314|27993
91314|6576
91314|3971
198663|527393
198663|78062
198663|1310760
198663|1389339
198663|25663
198663|93491
198663|1036196
198663|115150
